"('ism', 'n')",807
"('know', 'v')",740
"('come', 'v')",597
"('like', 'n')",583
"('got', 'v')",580
"('oh', 'n')",565
"('love', 'n')",561
"('thi', 'n')",560
"('get', 'v')",551
"('go', 'v')",523
"('one', 'n')",420
"('time', 'n')",409
"('love', 'v')",406
"('yeah', 'n')",382
"('let', 'v')",381
"('want', 'v')",343
"('say', 'v')",342
"('make', 'v')",342
"('see', 'v')",334
"('never', 'r')",323
"('babi', 'n')",316
"('take', 'v')",281
"('caus', 'n')",280
"('dont', 'n')",280
"('way', 'n')",278
"('wa', 'v')",273
"('feel', 'v')",263
"('well', 'r')",262
"('dont', 'v')",258
"('tell', 'v')",231
"('day', 'n')",230
"('night', 'n')",221
"('da', 'n')",218
"('girl', 'n')",213
"('littl', 'a')",213
"('away', 'r')",209
"('run', 'v')",199
"('heart', 'n')",196
"('need', 'v')",195
"('gonna', 'n')",191
"('ever', 'r')",191
"('canst', 'v')",189
"('thing', 'n')",186
"('let', 'n')",180
"('back', 'r')",180
"('keep', 'v')",176
"('life', 'n')",176
"('man', 'n')",173
"('la', 'n')",168
"('round', 'n')",167
"('look', 'v')",166
"('think', 'v')",165
"('everi', 'n')",159
"('us', 'n')",156
"('wait', 'v')",156
"('give', 'v')",151
"('eye', 'n')",150
"('ive', 'a')",150
"('hold', 'v')",150
"('good', 'a')",147
"('world', 'n')",145
"('hi', 'n')",143
"('could', 'n')",142
"('still', 'r')",142
"('dont', 'a')",139
"('around', 'n')",138
"('said', 'v')",135
"('whi', 'n')",130
"('oh', 'a')",129
"('turn', 'v')",127
"('leav', 'v')",121
"('na', 'n')",121
"('wanna', 'v')",120
"('mind', 'n')",120
"('tri', 'v')",120
"('dream', 'n')",118
"('wont', 'v')",114
"('danc', 'n')",114
"('start', 'v')",112
"('onli', 'r')",111
"('ya', 'n')",110
"('play', 'v')",108
"('find', 'v')",108
"('forev', 'r')",108
"('put', 'v')",107
"('shed', 'n')",104
"('right', 'r')",104
"('song', 'n')",104
"('new', 'a')",104
"('someth', 'n')",102
"('boy', 'n')",101
"('two', 'n')",101
"('gonna', 'v')",100
"('head', 'n')",100
"('everyth', 'n')",99
"('walk', 'v')",99
"('would', 'n')",98
"('call', 'v')",98
"('believ', 'v')",97
"('hand', 'n')",97
"('stop', 'v')",97
"('feel', 'n')",96
"('bom', 'n')",95
"('place', 'n')",94
"('light', 'n')",93
"('live', 'v')",92
"('true', 'a')",92
"('someon', 'n')",91
"('aint', 'v')",90
"('alon', 'r')",90
"('hey', 'n')",89
"('aint', 'n')",88
"('befor', 'n')",88
"('insid', 'n')",88
"('gone', 'v')",87
"('babi', 'v')",86
"('hear', 'v')",85
"('rain', 'n')",85
"('everybodi', 'n')",84
"('alway', 'r')",84
"('ha', 'v')",83
"('old', 'a')",83
"('home', 'n')",83
"('talk', 'v')",83
"('fall', 'v')",83
"('hot', 'a')",81
"('ah', 'n')",81
"('must', 'n')",80
"('music', 'n')",80
"('stand', 'v')",79
"('use', 'v')",78
"('long', 'r')",77
"('come', 'n')",77
"('sun', 'n')",77
"('first', 'a')",77
"('beauti', 'a')",77
"('happi', 'a')",76
"('stay', 'v')",76
"('togeth', 'r')",76
"('noth', 'n')",75
"('nobodi', 'n')",75
"('canst', 'n')",74
"('sing', 'v')",74
"('real', 'a')",73
"('tonight', 'n')",73
"('danc', 'v')",73
"('hard', 'a')",72
"('friend', 'n')",72
"('break', 'v')",71
"('move', 'v')",71
"('free', 'a')",71
"('rock', 'v')",71
"('better', 'a')",71
"('therea', 'n')",71
"('ye', 'n')",71
"('chang', 'v')",70
"('realli', 'r')",70
"('found', 'v')",70
"('around', 'r')",69
"('ooh', 'n')",69
"('lord', 'n')",69
"('sweet', 'a')",69
"('honey', 'n')",67
"('fire', 'n')",67
"('right', 'a')",67
"('cri', 'v')",67
"('parti', 'n')",66
"('door', 'n')",66
"('long', 'a')",65
"('cri', 'n')",65
"('play', 'n')",65
"('gotta', 'v')",65
"('black', 'a')",65
"('lose', 'v')",64
"('becaus', 'n')",63
"('ill', 'n')",62
"('anoth', 'n')",62
"('street', 'n')",62
"('readi', 'a')",62
"('today', 'n')",62
"('made', 'v')",62
"('pleas', 'v')",62
"('sky', 'n')",61
"('bring', 'v')",61
"('ladi', 'n')",61
"('ill', 'r')",61
"('done', 'v')",60
"('even', 'r')",59
"('futur', 'n')",57
"('best', 'a')",57
"('peopl', 'n')",56
"('bodi', 'n')",56
"('may', 'n')",56
"('god', 'n')",55
"('wall', 'n')",55
"('wont', 'n')",54
"('alright', 'n')",54
"('told', 'v')",54
"('right', 'n')",54
"('name', 'n')",54
"('wanna', 'n')",54
"('big', 'a')",53
"('show', 'v')",52
"('arm', 'n')",52
"('end', 'n')",52
"('word', 'n')",52
"('move', 'n')",52
"('yeah', 'v')",52
"('far', 'r')",52
"('mean', 'v')",52
"('soul', 'n')",51
"('without', 'n')",51
"('last', 'a')",51
"('somebodi', 'n')",50
"('look', 'n')",50
"('matter', 'n')",50
"('shake', 'v')",50
"('gon', 'v')",50
"('left', 'v')",49
"('oh', 'v')",49
"('chanc', 'n')",49
"('town', 'n')",48
"('face', 'n')",48
"('reason', 'n')",48
"('high', 'a')",48
"('might', 'n')",48
"('seem', 'v')",47
"('caus', 'v')",47
"('yo', 'n')",47
"('care', 'n')",47
"('floor', 'n')",46
"('id', 'n')",45
"('think', 'n')",45
"('darl', 'v')",45
"('soon', 'r')",45
"('tri', 'n')",45
"('ill', 'v')",45
"('seen', 'v')",45
"('mani', 'a')",45
"('rememb', 'v')",45
"('rollin', 'n')",44
"('jenni', 'n')",44
"('boom', 'n')",44
"('need', 'n')",43
"('gonna', 'a')",43
"('star', 'n')",42
"('ill', 'a')",42
"('tell', 'n')",42
"(""you'll"", 'n')",42
"('happen', 'v')",42
"('sound', 'n')",42
"('hold', 'n')",42
"('tast', 'n')",42
"('side', 'n')",42
"('like', 'v')",42
"('mine', 'n')",41
"('game', 'n')",41
"('save', 'v')",41
"('bit', 'n')",41
"('cold', 'a')",41
"('enough', 'r')",41
"('bad', 'a')",41
"('almost', 'r')",41
"('watch', 'v')",41
"('glad', 'a')",41
"('ask', 'v')",40
"('die', 'v')",40
"('back', 'n')",40
"('beat', 'n')",40
"('morn', 'n')",40
"('though', 'n')",40
"('blue', 'n')",40
"('youv', 'n')",40
"('care', 'v')",40
"('line', 'n')",39
"('came', 'v')",39
