"('one.01', 'n')",1837
"('exist.01', 'v')",1281
"('doctrin.01', 'n')",805
"('dont.01', 'n')",692
"('iodin.01', 'n')",691
"('oh.01', 'n')",609
"('like.01', 'n')",580
"('thu.02', 'r')",577
"('thi.01', 'n')",562
"('know.09', 'v')",480
"('yeah.01', 'n')",437
"('occur.02', 'v')",375
"('rifl.02', 'v')",360
"('suffic.01', 'v')",354
"('gonna.01', 'n')",347
"('suppos.01', 'v')",346
"('love.03', 'v')",324
"('precis.01', 'r')",320
"('equal.01', 'v')",317
"('nowaday.01', 'r')",293
"('take.35', 'v')",280
"('embodi.02', 'v')",279
"('canst.01', 'n')",275
"('sexual_lov.02', 'n')",269
"('way.11', 'n')",266
"('suffer.02', 'v')",256
"('never.02', 'r')",252
"('pay_back.02', 'v')",249
"('lawsuit.01', 'n')",232
"('child.03', 'n')",227
"('want.03', 'v')",225
"('small.01', 'a')",224
"('district_attorney.01', 'n')",218
"('girlfriend.02', 'n')",215
"('scram.01', 'v')",204
"('sidereal_day.01', 'n')",201
"('time.02', 'n')",199
"('love.05', 'n')",197
"('wanna.01', 'n')",196
"('aint.01', 'n')",194
"('na.01', 'n')",186
"('induc.02', 'v')",176
"('watch.03', 'v')",175
"('well.13', 'r')",174
"('ive.01', 'n')",169
"('back.02', 'r')",166
"('ya.01', 'n')",161
"('know.02', 'v')",161
"('ohio.01', 'n')",161
"('everi.01', 'n')",159
"('permit.01', 'v')",157
"('us.01', 'n')",156
"('want.02', 'v')",151
"('sleep_togeth.01', 'v')",144
"('let.02', 'n')",143
"('person.01', 'n')",142
"('could.01', 'n')",142
"('hi.01', 'n')",141
"('tell.07', 'v')",140
"('perplex.01', 'v')",139
"('feel.08', 'v')",138
"('around.01', 'n')",138
"('take.24', 'v')",135
"('wont.01', 'n')",135
"('ever.03', 'r')",135
"('order.01', 'v')",135
"('la.01', 'n')",135
"('asid.02', 'r')",134
"('excess.01', 'r')",130
"('whi.01', 'n')",130
"('let.01', 'v')",127
"('mere.01', 'r')",123
"('surviv.01', 'v')",119
"('gotta.01', 'n')",117
"('good.03', 'a')",115
"('hey.01', 'n')",114
"('make.08', 'v')",111
"('wait.04', 'v')",111
"('spirit.02', 'n')",110
"('grow.08', 'v')",110
