"('get', 'v')",1130
"('ism', 'n')",1063
"('go', 'v')",926
"('know', 'v')",846
"('like', 'n')",625
"('come', 'v')",603
"('say', 'v')",592
"('see', 'v')",539
"('time', 'n')",497
"('one', 'n')",479
"('make', 'v')",458
"('never', 'r')",447
"('oh', 'n')",417
"('day', 'n')",385
"('take', 'v')",378
"('youre', 'n')",359
"('want', 'v')",355
"('dont', 'n')",354
"('back', 'r')",351
"('love', 'n')",344
"('dont', 'v')",330
"('thing', 'n')",321
"('love', 'v')",314
"('night', 'n')",306
"('canst', 'v')",306
"('life', 'n')",287
"('let', 'v')",286
"('need', 'v')",285
"('away', 'r')",285
"('tell', 'v')",284
"('feel', 'v')",282
"('give', 'v')",280
"('cause', 'n')",271
"('ive', 'a')",267
"('way', 'n')",262
"('could', 'n')",260
"('keep', 'v')",260
"('try', 'v')",251
"('man', 'n')",251
"('world', 'n')",249
"('heart', 'n')",249
"('think', 'v')",245
"('leave', 'v')",235
"('mind', 'n')",223
"('old', 'a')",206
"('u', 'n')",204
"('eye', 'n')",204
"('still', 'r')",201
"('head', 'n')",198
"('find', 'v')",190
"('well', 'r')",187
"('baby', 'n')",187
"('lose', 'v')",186
"('look', 'v')",186
"('good', 'a')",181
"('everything', 'n')",176
"('yeah', 'n')",171
"('run', 'v')",166
"('every', 'n')",160
"('would', 'n')",160
"('thats', 'n')",157
"('ever', 'r')",156
"('remember', 'v')",155
"('nothing', 'n')",149
"('new', 'a')",148
"('call', 'v')",148
"('die', 'v')",147
"('girl', 'n')",144
"('always', 'r')",142
"('hear', 'v')",139
"('hand', 'n')",137
"('little', 'a')",132
"('wrong', 'a')",130
"('aint', 'n')",129
"('turn', 'v')",129
"('fall', 'v')",128
"('place', 'n')",127
"('dream', 'n')",127
"('gonna', 'n')",126
"('really', 'r')",125
"('another', 'n')",124
"('wont', 'v')",124
"('home', 'n')",122
"('live', 'v')",120
"('hold', 'v')",118
"('something', 'n')",117
"('hard', 'a')",116
"('break', 'v')",114
"('believe', 'v')",113
"('shit', 'n')",111
"('walk', 'v')",111
"('let', 'n')",111
"('around', 'n')",110
"('even', 'r')",108
"('dont', 'a')",107
"('lonely', 'r')",106
"('ya', 'n')",105
"('money', 'n')",104
"('wait', 'v')",104
"('without', 'n')",103
"('long', 'a')",103
"('wanna', 'v')",102
"('canst', 'n')",101
"('right', 'r')",101
"('nigua', 'n')",100
"('last', 'a')",99
"('face', 'n')",99
"('come', 'n')",97
"('friend', 'n')",95
"('street', 'n')",95
"('move', 'v')",95
"('lie', 'v')",94
"('stand', 'v')",94
"('aint', 'v')",93
"('kill', 'v')",93
"('talk', 'v')",92
"('hit', 'v')",92
"('forget', 'v')",92
"('inside', 'n')",92
"('light', 'n')",91
"('death', 'n')",91
"('stop', 'v')",89
"('must', 'n')",89
"('word', 'n')",88
"('free', 'a')",88
"('god', 'n')",88
"('ride', 'v')",87
"('use', 'v')",87
"('people', 'n')",87
"('theres', 'v')",87
"('bring', 'v')",86
"('cry', 'v')",86
"('boy', 'n')",86
"('ill', 'n')",85
"('fuck', 'v')",85
"('soul', 'n')",83
"('start', 'n')",83
"('right', 'a')",82
"('hey', 'n')",82
"('year', 'n')",80
"('seem', 'v')",80
"('end', 'n')",80
"('bad', 'a')",79
"('real', 'a')",78
"('alone', 'r')",76
"('please', 'v')",76
"('pain', 'n')",75
"('reason', 'n')",74
"('many', 'a')",74
"('nobody', 'n')",74
"('ill', 'r')",74
"('two', 'n')",72
"('ill', 'a')",72
"('set', 'v')",72
"('put', 'v')",72
"('watch', 'v')",71
"('nigua', 'a')",71
"('name', 'n')",71
"('high', 'a')",70
"('stay', 'v')",70
"('dead', 'a')",69
"('line', 'n')",68
"('hell', 'n')",68
"('wont', 'n')",68
"('burn', 'v')",68
"('start', 'v')",67
"('tonight', 'n')",67
"('voice', 'n')",67
"('mean', 'v')",66
"('look', 'n')",66
"('change', 'v')",65
"('fire', 'n')",65
"('yes', 'n')",65
"('sun', 'n')",64
"('big', 'a')",63
"('side', 'n')",63
"('game', 'n')",62
"('song', 'n')",62
"('far', 'r')",62
"('wake', 'v')",62
"('show', 'v')",62
"('kind', 'n')",61
"('oh', 'a')",61
"('true', 'a')",60
"('sky', 'n')",60
"('long', 'r')",60
"('shed', 'n')",60
"('blood', 'n')",60
"('might', 'n')",59
"('door', 'n')",59
"('best', 'a')",59
"('gun', 'n')",59
"('much', 'a')",59
"('play', 'v')",59
"('whole', 'a')",59
"('someone', 'n')",58
"('miss', 'v')",58
"('feeling', 'n')",58
"('gotta', 'v')",58
"('thought', 'n')",58
"('lord', 'n')",58
"('learn', 'v')",57
"('sing', 'v')",57
"('soon', 'r')",56
"('happen', 'v')",55
"('ask', 'v')",55
"('part', 'n')",55
"('bitch', 'n')",55
"('round', 'n')",54
"('motherfucker', 'n')",54
"('brother', 'n')",54
"('fear', 'n')",54
"('easy', 'a')",54
"('fuck', 'n')",53
"('chain', 'n')",52
"('ill', 'v')",52
"('cause', 'v')",52
"('black', 'a')",52
"('yo', 'n')",52
"('lie', 'n')",52
"('hide', 'v')",52
"('hold', 'n')",52
"('fall', 'n')",51
"('though', 'n')",51
"('strong', 'a')",51
"('knee', 'n')",51
"('fight', 'v')",51
"('family', 'n')",51
"('maybe', 'r')",51
"('la', 'n')",51
"('lay', 'v')",50
"('right', 'n')",50
"('gonna', 'v')",50
"(""you'll"", 'n')",50
"('wait', 'n')",50
"('fool', 'n')",50
"('wonder', 'v')",50
"('sign', 'n')",50
"('sure', 'a')",49
"('help', 'v')",49
"('anything', 'n')",49
"('care', 'n')",48
"('wall', 'n')",48
"('saw', 'v')",48
"('id', 'n')",48
"('forever', 'r')",48
"('together', 'r')",48
"('ground', 'n')",48
"('block', 'n')",47
"('whats', 'n')",47
"('x', 'n')",47
"('outside', 'n')",47
"('water', 'n')",47
"('throw', 'v')",46
"('ready', 'a')",46
"('lead', 'v')",46
"('since', 'n')",46
"('hope', 'v')",46
"('star', 'n')",46
"('around', 'r')",46
"('ooh', 'n')",46
"('john', 'n')",45
"('woman', 'n')",45
"('thats', 'v')",45
"('end', 'v')",45
"('speak', 'v')",45
"('road', 'n')",44
"('baby', 'v')",44
"('call', 'n')",44
"('hate', 'n')",44
"('somebody', 'n')",44
"('city', 'n')",43
"('truth', 'n')",43
"('alive', 'a')",43
"('arm', 'n')",43
"('chance', 'n')",43
"('oo', 'n')",43
"('move', 'n')",43
"('everybody', 'n')",43
"('child', 'n')",43
"('sound', 'n')",42
"('fly', 'v')",42
"('blue', 'n')",42
"('youve', 'n')",42
"('feel', 'n')",42
"('breakbeat', 'n')",42
"('hurt', 'v')",41
"('pull', 'v')",41
"('goodbye', 'n')",41
"('gotta', 'n')",41
"('save', 'v')",41
"('hell', 'v')",41
"('bang', 'n')",41
"('memory', 'n')",40
"('pass', 'v')",40
"('rock', 'n')",40
"(""you'll"", 'r')",40
"('behind', 'n')",40
"('moon', 'n')",40
"('bleed', 'v')",40
"('cannot', 'v')",40
"('may', 'n')",40
"('matter', 'n')",39
"('apart', 'r')",39
"('war', 'n')",39
"('control', 'n')",39
"('e', 'n')",39
"('beat', 'n')",39
"('york', 'n')",39
"('begin', 'v')",39
"('bear', 'v')",38
"('face', 'v')",38
"('tear', 'n')",38
"('write', 'v')",38
"('first', 'a')",38
"('mine', 'n')",38
"('choose', 'v')",38
"('ism', 'v')",38
"('hang', 'v')",38
"('break', 'n')",38
"('living', 'n')",37
"('crack', 'n')",37
"('morning', 'n')",37
"('picture', 'n')",37
"('please', 'n')",37
"('upon', 'n')",37
"('body', 'n')",37
"('sleep', 'v')",37
"('wish', 'v')",37
"('till', 'n')",37
"('didnt', 'v')",36
"('message', 'n')",36
"('wasnt', 'v')",36
"('white', 'a')",36
"('house', 'n')",36
"('promise', 'n')",36
"('back', 'n')",36
"('darkness', 'n')",36
"('land', 'n')",36
"('guess', 'n')",36
"('oh', 'v')",36
"('along', 'n')",35
"('sometimes', 'r')",35
"('plan', 'n')",35
"('sit', 'v')",35
"('sea', 'n')",35
"('blow', 'v')",35
"('everyone', 'n')",35
"('cry', 'n')",35
"('co', 'n')",35
"('buy', 'v')",34
"('become', 'v')",34
"('change', 'n')",34
"('floor', 'n')",34
"('huh', 'n')",34
"('pay', 'v')",34
"('gonna', 'a')",34
"('low', 'a')",34
"('Isma', 'n')",34
"('ex', 'n')",34
"('em', 'n')",33
"('hate', 'v')",33
"('theyre', 'n')",33
"('ah', 'n')",33
"('foot', 'n')",33
"('cut', 'v')",33
"('follow', 'v')",33
"('get', 'n')",33
"('em', 'v')",33
"('bout', 'n')",33
"('everyday', 'a')",33
"('gon', 'v')",33
"('catch', 'v')",32
"('red', 'a')",32
"('men', 'n')",32
"('kiss', 'v')",32
"('son', 'n')",32
"('finger', 'n')",32
"('town', 'n')",32
"('within', 'n')",32
"('tree', 'n')",32
"('sleep', 'n')",32
"('yet', 'r')",32
"('cat', 'n')",32
