"('know', 'v')",749
"('like', 'n')",579
"('got', 'v')",573
"('come', 'v')",566
"('thi', 'n')",560
"('oh', 'n')",543
"('get', 'v')",516
"('love', 'n')",506
"('go', 'v')",486
"(""i'm"", 'n')",484
"('one', 'n')",415
"('time', 'n')",407
"('love', 'v')",395
"('yeah', 'n')",385
"('let', 'v')",384
"(""don't"", 'n')",346
"('make', 'v')",342
"('want', 'v')",339
"('see', 'v')",336
"('say', 'v')",331
"('never', 'r')",323
"('babi', 'n')",311
"(""it'"", 'n')",298
"('caus', 'n')",282
"('take', 'v')",282
"('way', 'n')",274
"('wa', 'v')",273
"(""don't"", 'v')",267
"('feel', 'v')",247
"(""you'r"", 'n')",238
"('tell', 'v')",235
"('gonna', 'n')",224
"('day', 'n')",224
"('girl', 'n')",219
"('da', 'n')",218
"(""i'm"", 'v')",217
"('littl', 'a')",213
"('away', 'r')",210
"('night', 'n')",209
"('well', 'r')",200
"('need', 'v')",193
"('ever', 'r')",191
"(""can't"", 'v')",188
"('heart', 'n')",186
"(""it'"", 'v')",186
"('thing', 'n')",184
"('back', 'r')",180
"('life', 'n')",174
"('keep', 'v')",172
"('man', 'n')",172
"('la', 'n')",167
"('round', 'n')",166
"('everi', 'n')",156
"('us', 'n')",156
"('think', 'v')",151
"('wait', 'v')",151
"('eye', 'n')",150
"('give', 'v')",149
"('good', 'a')",147
"('hold', 'v')",144
"('world', 'n')",143
"('look', 'v')",143
"('hi', 'n')",143
"('still', 'r')",142
"('could', 'n')",140
"('run', 'v')",138
"('around', 'n')",137
"('said', 'v')",134
"('whi', 'n')",128
"('wanna', 'v')",126
"(""we'r"", 'n')",126
"('oh', 'a')",121
"('na', 'n')",121
"(""i'm"", 'a')",118
"('mind', 'n')",118
"('dream', 'n')",116
"('tri', 'v')",116
"('ya', 'n')",114
"('turn', 'v')",113
"('danc', 'n')",113
"('leav', 'v')",111
"('onli', 'r')",110
"(""ain't"", 'v')",109
"('start', 'v')",108
"('stop', 'v')",108
"('forev', 'r')",108
"('play', 'v')",107
"(""i'll"", 'n')",107
"('find', 'v')",107
"(""won't"", 'v')",107
"('put', 'v')",104
"('song', 'n')",104
"('new', 'a')",104
"(""let'"", 'n')",101
"('two', 'n')",99
"('would', 'n')",98
"('boy', 'n')",98
"('head', 'n')",98
"('believ', 'v')",97
"('hand', 'n')",96
"('call', 'v')",96
"('bom', 'n')",95
"('insid', 'n')",94
"('place', 'n')",94
"('light', 'n')",93
"('true', 'a')",92
"(""i'v"", 'n')",92
"('alon', 'r')",90
"('hey', 'n')",89
"('babi', 'v')",88
"('feel', 'n')",88
"(""that'"", 'n')",87
"('someon', 'n')",86
"('befor', 'n')",86
"('gone', 'v')",86
"('hear', 'v')",85
"('rain', 'n')",85
"('home', 'n')",84
"('alway', 'r')",84
"('ha', 'v')",83
"('tonight', 'n')",83
"('gonna', 'v')",83
"('fall', 'v')",83
"('someth', 'n')",82
"('long', 'r')",82
"('everyth', 'n')",82
"('old', 'a')",81
"('hot', 'a')",81
"('ah', 'n')",81
"('right', 'r')",80
"(""you'r"", 'v')",80
"(""you'r"", 'r')",79
"('right', 'a')",78
"('beauti', 'a')",78
"('sun', 'n')",77
"('everybodi', 'n')",77
"('first', 'a')",77
"('hard', 'a')",77
"('walk', 'v')",77
"('stay', 'v')",77
"('music', 'n')",77
"('happi', 'a')",76
"('must', 'n')",76
"('use', 'v')",76
"('togeth', 'r')",76
"(""can't"", 'n')",75
"('ye', 'n')",74
"(""she'"", 'n')",73
"('real', 'a')",73
"('come', 'n')",73
"('live', 'v')",73
"('free', 'a')",71
"('friend', 'n')",71
"('around', 'r')",70
"('realli', 'r')",70
"('found', 'v')",70
"('better', 'a')",70
"('sweet', 'a')",70
"('fire', 'n')",68
"(""it'"", 'a')",68
"('stand', 'v')",68
"('lord', 'n')",68
"('honey', 'n')",67
"('move', 'v')",67
"('nobodi', 'n')",66
"('parti', 'n')",66
"('play', 'n')",66
"('door', 'n')",66
"('break', 'v')",65
"('cri', 'n')",65
"('black', 'a')",65
"(""don't"", 'a')",64
"('talk', 'v')",64
"('street', 'n')",63
"('lose', 'v')",63
"('sing', 'v')",63
"('ooh', 'n')",63
"('pleas', 'v')",63
"('becaus', 'n')",63
"(""i'll"", 'a')",62
"('made', 'v')",62
"('gotta', 'v')",62
"('anoth', 'n')",61
"('sky', 'n')",61
"('ladi', 'n')",61
"('right', 'n')",61
"('long', 'a')",60
"('readi', 'a')",60
"('cri', 'v')",60
"('end', 'n')",59
"('today', 'n')",59
"('even', 'r')",59
"('chang', 'v')",59
"('best', 'a')",59
"('noth', 'n')",58
"('bring', 'v')",58
"(""won't"", 'n')",57
"('done', 'v')",55
"('peopl', 'n')",55
"('wall', 'n')",55
"('told', 'v')",54
"('bodi', 'n')",53
"('name', 'n')",53
"('mean', 'v')",53
"('may', 'n')",53
"('big', 'a')",52
"('face', 'n')",52
"('arm', 'n')",52
"('word', 'n')",52
"('far', 'r')",52
"('alright', 'n')",51
"('without', 'n')",51
"('last', 'a')",51
"(""he'"", 'n')",51
"('futur', 'n')",51
"(""there'"", 'n')",51
"('gon', 'v')",51
"('show', 'v')",50
"('somebodi', 'n')",50
"('soul', 'n')",50
"('runnin', 'n')",50
"('yeah', 'v')",50
"('wanna', 'n')",50
"(""we'r"", 'v')",50
"(""ain't"", 'n')",49
"('yo', 'n')",49
"('move', 'n')",49
"('oh', 'v')",49
"('chanc', 'n')",49
"('town', 'n')",48
"('reason', 'n')",48
"('high', 'a')",48
"(""that'"", 'v')",48
"('look', 'n')",48
"('god', 'n')",48
"('left', 'v')",48
"('seem', 'v')",47
"(""there'"", 'v')",47
"('might', 'n')",47
"('floor', 'n')",46
"('shake', 'v')",46
"('ask', 'v')",45
"(""i'd"", 'n')",45
"('soon', 'r')",45
"('enough', 'r')",45
"('hold', 'n')",45
"('mani', 'a')",45
"('think', 'n')",44
"('caus', 'v')",44
"('jenni', 'n')",44
"('rememb', 'v')",44
"('care', 'v')",44
"('boom', 'n')",44
"('need', 'n')",43
"('seen', 'v')",43
"('care', 'n')",43
"('star', 'n')",42
"(""you'll"", 'n')",42
"('sound', 'n')",42
"('let', 'n')",42
"('blue', 'n')",42
"('along', 'n')",42
"('tast', 'n')",42
"('side', 'n')",42
"('save', 'v')",41
"('like', 'v')",41
"('bit', 'n')",41
"('bad', 'a')",41
"('almost', 'r')",41
"('lovin', 'n')",41
"('glad', 'a')",41
"('mine', 'n')",40
"('game', 'n')",40
"('back', 'n')",40
"('close', 'r')",40
"('happen', 'v')",40
"('though', 'n')",40
"('rock', 'v')",40
"(""she'"", 'v')",40
"('die', 'v')",39
"('beat', 'n')",39
"('came', 'v')",39
"(""you'v"", 'n')",39
"('special', 'a')",39
"('much', 'a')",38
"('show', 'n')",38
"('onc', 'r')",38
"('line', 'n')",38
"(""we'll"", 'n')",38
"('till', 'n')",38
"('cold', 'a')",38
"('next', 'a')",38
"('dancin', 'n')",38
"('gotta', 'n')",38
"('tell', 'n')",37
"('crazi', 'a')",37
"('christma', 'n')",37
"('feet', 'n')",37
"(""who'"", 'n')",37
"('wake', 'v')",37
"('perfect', 'a')",37
"('throw', 'v')",36
"('money', 'n')",36
"('behind', 'n')",36
"('whoa', 'n')",36
"('gonna', 'a')",36
"('sure', 'a')",36
"(""i'v"", 'v')",36
"('goe', 'v')",36
"('three', 'n')",35
"('aliv', 'a')",35
"('mayb', 'r')",35
"('bout', 'n')",35
"('kind', 'n')",35
"('hous', 'n')",35
"(""what'"", 'n')",35
"('lost', 'v')",35
"('stori', 'n')",35
"('rollin', 'n')",35
"('sail', 'n')",35
"('strong', 'a')",34
"('alright', 'r')",34
"('fight', 'n')",34
"('wrong', 'a')",34
"('dead', 'a')",34
"('hit', 'v')",34
"(""it'"", 'r')",34
"('els', 'r')",34
"('river', 'n')",34
"('darl', 'v')",33
"('kiss', 'n')",33
"('chang', 'n')",33
"('ring', 'n')",33
"('search', 'n')",33
"('grow', 'v')",33
"('tear', 'n')",33
"('sprung', 'n')",33
"('chain', 'n')",33
"('dare', 'v')",33
"('blue', 'a')",33
"('arriv', 'v')",33
"('na', 'v')",33
"('anyth', 'n')",32
"('abov', 'n')",32
"('live', 'n')",32
"('morn', 'n')",32
"('kiss', 'v')",32
"('voic', 'n')",32
"('shit', 'n')",32
"('lot', 'n')",32
"('woman', 'n')",32
"('angel', 'n')",32
"('year', 'n')",32
"('ani', 'n')",32
"('carri', 'v')",32
"('radar', 'n')",32
"('girl', 'v')",31
"('ground', 'n')",31
"('part', 'n')",31
"('matter', 'n')",31
"('call', 'n')",31
"('saw', 'v')",31
"('dream', 'v')",31
"('ba', 'n')",31
"('fantasi', 'n')",30
"('fool', 'n')",30
"('kid', 'n')",30
"('air', 'n')",30
"('uh', 'n')",30
"('panama', 'n')",30
"('thought', 'v')",30
"('hello', 'n')",30
"('em', 'n')",30
"('women', 'n')",30
"('begin', 'v')",30
"(""i'v"", 'r')",29
"('jame', 'n')",29
"('ass', 'n')",29
"('get', 'n')",29
"('ye', 'r')",29
"('child', 'n')",29
"('celebr', 'n')",29
"('stay', 'n')",29
"('learn', 'v')",29
"('stranger', 'n')",29
"('miss', 'v')",29
"('set', 'v')",28
"('earth', 'n')",28
"('steadi', 'a')",28
"('road', 'n')",28
"('ha', 'n')",28
"('doctor', 'n')",28
"('water', 'n')",28
"('final', 'r')",28
"('pretti', 'r')",28
"('watch', 'v')",28
"('woah', 'n')",28
"('4', 'n')",28
"('nah', 'n')",28
"('danc', 'v')",27
"(""we'v"", 'n')",27
"('walk', 'n')",27
"('lie', 'v')",27
"('style', 'n')",27
"('machin', 'n')",27
"('lie', 'n')",27
"('understand', 'v')",27
"('truth', 'n')",27
"('sinc', 'n')",27
"('moment', 'n')",27
"('oh', 'r')",27
"('took', 'v')",27
"('fill', 'v')",27
"('rain', 'v')",27
"('na', 'r')",27
"('mama', 'n')",27
"('death', 'n')",27
"('lucki', 'a')",27
"('drive', 'v')",26
"('turn', 'n')",26
"('reach', 'v')",26
"('control', 'n')",26
"('citi', 'n')",26
"('fun', 'n')",26
"('sometim', 'r')",26
"('everyon', 'n')",26
"('clear', 'a')",26
"('touch', 'v')",26
"('roll', 'v')",26
"('bottom', 'n')",26
"('becom', 'v')",26
"('smile', 'n')",25
"('alright', 'v')",25
"('son', 'n')",25
"('wait', 'n')",25
"('top', 'n')",25
"('king', 'n')",25
"('summer', 'n')",25
"('heard', 'v')",25
"('hang', 'v')",25
"('guess', 'n')",25
"('tri', 'n')",25
"('knee', 'n')",25
"('yeah', 'r')",25
"('listen', 'v')",25
"('stop', 'n')",25
"('rock', 'n')",25
"('hide', 'v')",25
"('work', 'v')",25
"('talk', 'n')",25
"('pull', 'v')",25
"('wind', 'n')",25
"('oper', 'n')",25
"('send', 'v')",24
"('caught', 'v')",24
"('fine', 'a')",24
"(""i'm"", 'r')",24
"('jump', 'n')",24
"('disconnect', 'v')",24
"('step', 'n')",24
"(""y'all"", 'n')",24
"('action', 'n')",24
"('kick', 'v')",24
"('wash', 'v')",24
"('room', 'n')",24
"('anymor', 'r')",24
"('veri', 'r')",24
"('pleas', 'n')",24
"('tomorrow', 'n')",24
"('jesu', 'n')",24
"('belong', 'v')",24
"('knew', 'v')",24
"('felt', 'v')",24
"('york', 'n')",24
"('en', 'n')",24
"('oi', 'n')",24
"('bout', 'v')",24
"('desir', 'n')",23
"('thought', 'n')",23
"('brother', 'n')",23
"('diamond', 'n')",23
"('laugh', 'v')",23
"('queen', 'n')",23
"('goin', 'v')",23
"('car', 'n')",23
"('near', 'n')",23
"('shoe', 'n')",23
"('comin', 'n')",23
"('burn', 'v')",23
"('hope', 'v')",23
"('lover', 'n')",23
"('follow', 'v')",23
"('wild', 'a')",23
"('dirti', 'n')",23
"('forget', 'v')",23
"('hair', 'n')",23
"('mean', 'a')",23
"('sleep', 'v')",23
"('u', 'n')",23
"(""let'"", 'a')",22
"('help', 'v')",22
"('fuck', 'v')",22
"('face', 'v')",22
"('red', 'a')",22
"('ow', 'n')",22
