"(('in', 'n'), ('the', 'n'))",458
"(('to', 'n'), ('the', 'n'))",242
"(('of', 'n'), ('the', 'n'))",234
"(('on', 'n'), ('the', 'n'))",227
"(('i', 'n'), ('know', 'v'))",201
"(('and', 'n'), ('the', 'n'))",192
"(('to', 'n'), ('me', 'n'))",182
"(('to', 'n'), ('be', 'v'))",181
"(('if', 'n'), ('you', 'n'))",178
"(('for', 'n'), ('the', 'n'))",164
"(('in', 'n'), ('my', 'n'))",160
"(('for', 'n'), ('you', 'n'))",155
"(('you', 'n'), ('know', 'v'))",150
"(('what', 'n'), ('you', 'n'))",147
"(('all', 'n'), ('the', 'n'))",146
"(('i', 'n'), ('was', 'v'))",145
"(('from', 'n'), ('the', 'n'))",143
"(('you', 'n'), ('and', 'n'))",135
"(('this', 'n'), ('is', 'v'))",133
"(('i', 'n'), ('canst', 'v'))",133
"(('oh', 'n'), ('oh', 'n'))",130
"(('when', 'n'), ('i', 'n'))",124
"(('with', 'n'), ('the', 'n'))",123
"(('day', 'n'), ('old', 'a'))",123
"(('and', 'n'), ('i', 'v'))",121
"(('in', 'n'), ('your', 'n'))",120
"(('out', 'n'), ('of', 'n'))",120
"(('want', 'v'), ('to', 'n'))",118
"(('the', 'n'), ('world', 'n'))",117
"(('i', 'n'), ('dont', 'v'))",116
"(('that', 'n'), ('you', 'n'))",114
"(('for', 'n'), ('me', 'n'))",114
"(('i', 'n'), ('am', 'v'))",114
"(('the', 'n'), ('same', 'a'))",110
"(('back', 'r'), ('to', 'n'))",109
"(('old', 'a'), ('day', 'n'))",109
"(('in', 'n'), ('a', 'n'))",108
"(('tell', 'v'), ('me', 'n'))",107
"(('like', 'n'), ('a', 'n'))",102
"(('on', 'n'), ('my', 'n'))",102
"(('i', 'n'), ('got', 'v'))",102
"(('i', 'n'), ('can', 'n'))",101
"(('no', 'n'), ('no', 'n'))",99
"(('that', 'n'), ('i', 'n'))",98
"(('of', 'n'), ('my', 'n'))",97
"(('when', 'n'), ('you', 'n'))",96
"(('to', 'n'), ('get', 'v'))",96
"(('to', 'n'), ('you', 'n'))",96
"(('trying', 'v'), ('to', 'n'))",95
"(('at', 'n'), ('the', 'n'))",94
"(('and', 'n'), ('you', 'n'))",92
"(('with', 'n'), ('me', 'n'))",91
"(('you', 'n'), ('can', 'n'))",91
"(('got', 'v'), ('a', 'n'))",90
"(('the', 'n'), ('way', 'n'))",90
"(('do', 'v'), ('you', 'n'))",90
"(('and', 'n'), ('i', 'n'))",87
"(('i', 'n'), ('could', 'n'))",87
"(('you', 'n'), ('are', 'v'))",85
"(('but', 'n'), ('i', 'a'))",84
"(('with', 'n'), ('a', 'n'))",84
"(('to', 'n'), ('see', 'v'))",82
"(('i', 'n'), ('will', 'n'))",81
"(('my', 'n'), ('heart', 'n'))",80
"(('a', 'n'), ('little', 'a'))",78
"(('let', 'v'), ('me', 'n'))",78
"(('the', 'n'), ('one', 'n'))",77
"(('my', 'n'), ('mind', 'n'))",76
"(('see', 'v'), ('you', 'n'))",75
"(('be', 'v'), ('the', 'n'))",75
"(('you', 'n'), ('were', 'v'))",73
"(('and', 'n'), ('ism', 'n'))",72
"(('for', 'n'), ('a', 'n'))",72
"(('got', 'v'), ('to', 'n'))",72
"(('you', 'n'), ('dont', 'v'))",71
"(('love', 'v'), ('you', 'n'))",71
"(('ive', 'a'), ('been', 'v'))",71
"(('cause', 'n'), ('i', 'n'))",70
"(('i', 'n'), ('need', 'v'))",70
"(('you', 'n'), ('canst', 'v'))",70
"(('it', 'n'), ('all', 'n'))",70
"(('me', 'n'), ('i', 'n'))",69
"(('make', 'v'), ('it', 'n'))",69
"(('see', 'v'), ('the', 'n'))",69
"(('me', 'n'), ('and', 'n'))",68
"(('of', 'n'), ('a', 'n'))",67
"(('of', 'n'), ('me', 'n'))",67
"(('you', 'n'), ('go', 'v'))",67
"(('of', 'n'), ('your', 'n'))",66
"(('let', 'v'), ('it', 'n'))",66
"(('dont', 'n'), ('know', 'v'))",66
"(('come', 'v'), ('on', 'n'))",65
"(('a', 'n'), ('man', 'n'))",64
"(('the', 'n'), ('only', 'a'))",64
"(('i', 'n'), ('want', 'v'))",64
"(('through', 'n'), ('the', 'n'))",64
"(('is', 'v'), ('a', 'n'))",63
"(('come', 'v'), ('back', 'r'))",63
"(('you', 'n'), ('want', 'v'))",63
"(('it', 'n'), ('was', 'v'))",62
"(('my', 'n'), ('head', 'n'))",62
"(('the', 'n'), ('things', 'n'))",62
"(('my', 'n'), ('life', 'n'))",61
"(('time', 'n'), ('to', 'n'))",61
"(('dont', 'v'), ('want', 'v'))",60
"(('and', 'n'), ('i', 'a'))",60
"(('i', 'n'), ('just', 'r'))",60
"(('to', 'n'), ('say', 'v'))",60
"(('i', 'a'), ('dont', 'n'))",60
"(('ive', 'a'), ('got', 'v'))",59
"(('of', 'n'), ('you', 'n'))",59
"(('ism', 'n'), ('a', 'n'))",59
"(('all', 'n'), ('that', 'n'))",58
"(('will', 'n'), ('be', 'v'))",58
"(('your', 'n'), ('mind', 'n'))",58
"(('is', 'v'), ('the', 'n'))",58
"(('know', 'v'), ('what', 'n'))",58
"(('you', 'n'), ('see', 'v'))",57
"(('the', 'n'), ('day', 'n'))",57
"(('on', 'n'), ('a', 'n'))",56
"(('no', 'n'), ('more', 'r'))",56
"(('down', 'r'), ('on', 'n'))",56
"(('know', 'v'), ('you', 'n'))",56
"(('my', 'n'), ('own', 'a'))",55
"(('i', 'n'), ('have', 'v'))",54
"(('and', 'n'), ('if', 'n'))",54
"(('its', 'n'), ('all', 'n'))",54
"(('need', 'v'), ('you', 'n'))",54
"(('ism', 'n'), ('not', 'r'))",53
"(('that', 'n'), ('we', 'n'))",53
"(('all', 'n'), ('of', 'n'))",53
"(('with', 'n'), ('you', 'n'))",53
"(('the', 'n'), ('time', 'n'))",53
"(('to', 'n'), ('make', 'v'))",52
"(('a', 'n'), ('new', 'a'))",52
"(('but', 'n'), ('you', 'n'))",52
"(('up', 'r'), ('in', 'n'))",52
"(('we', 'n'), ('are', 'v'))",52
"(('are', 'v'), ('you', 'n'))",52
"(('you', 'n'), ('get', 'v'))",52
"(('you', 'n'), ('to', 'n'))",52
"(('to', 'n'), ('go', 'v'))",52
"(('we', 'n'), ('ride', 'v'))",52
"(('of', 'n'), ('this', 'n'))",51
"(('by', 'n'), ('the', 'n'))",51
"(('just', 'r'), ('a', 'n'))",51
"(('to', 'n'), ('do', 'v'))",51
"(('like', 'n'), ('you', 'n'))",51
"(('used', 'v'), ('to', 'n'))",51
"(('the', 'n'), ('sun', 'n'))",51
"(('to', 'n'), ('know', 'v'))",51
"(('your', 'n'), ('heart', 'n'))",51
"(('its', 'n'), ('a', 'n'))",50
"(('to', 'n'), ('a', 'n'))",50
"(('your', 'n'), ('eyes', 'n'))",50
"(('be', 'v'), ('a', 'n'))",50
"(('you', 'n'), ('do', 'v'))",49
"(('away', 'r'), ('from', 'n'))",49
"(('no', 'n'), ('one', 'n'))",49
"(('if', 'n'), ('i', 'n'))",49
"(('did', 'v'), ('you', 'n'))",49
"(('but', 'n'), ('i', 'n'))",49
"(('its', 'n'), ('the', 'n'))",49
"(('if', 'n'), ('i', 'a'))",49
"(('have', 'v'), ('to', 'n'))",48
"(('it', 'n'), ('go', 'v'))",48
"(('at', 'n'), ('me', 'n'))",47
"(('on', 'n'), ('your', 'n'))",47
"(('how', 'n'), ('to', 'n'))",47
"(('in', 'n'), ('this', 'n'))",47
"(('we', 'n'), ('dont', 'v'))",47
"(('go', 'v'), ('to', 'n'))",47
"(('there', 'n'), ('is', 'v'))",47
"(('i', 'a'), ('see', 'v'))",46
"(('you', 'n'), ('think', 'v'))",46
"(('i', 'n'), ('feel', 'v'))",46
"(('on', 'n'), ('you', 'n'))",46
"(('you', 'n'), ('said', 'v'))",46
"(('up', 'r'), ('and', 'n'))",46
"(('you', 'n'), ('love', 'v'))",46
"(('i', 'v'), ('know', 'v'))",46
"(('need', 'v'), ('to', 'n'))",45
"(('my', 'n'), ('love', 'n'))",45
"(('go', 'v'), ('back', 'r'))",45
"(('me', 'n'), ('but', 'n'))",45
"(('theres', 'v'), ('no', 'n'))",45
"(('now', 'r'), ('i', 'v'))",45
"(('you', 'n'), ('i', 'v'))",45
"(('all', 'n'), ('my', 'n'))",45
"(('the', 'n'), ('night', 'n'))",45
"(('let', 'n'), ('you', 'n'))",45
"(('me', 'n'), ('to', 'n'))",44
"(('try', 'v'), ('to', 'n'))",44
"(('way', 'n'), ('to', 'n'))",44
"(('and', 'n'), ('all', 'n'))",44
"(('i', 'n'), ('had', 'v'))",44
"(('i', 'a'), ('remember', 'v'))",44
"(('me', 'n'), ('why', 'n'))",44
"(('can', 'n'), ('you', 'n'))",43
"(('to', 'n'), ('your', 'n'))",43
"(('know', 'v'), ('that', 'n'))",43
"(('feel', 'v'), ('the', 'n'))",43
"(('got', 'v'), ('the', 'n'))",43
"(('from', 'n'), ('me', 'n'))",43
"(('we', 'n'), ('will', 'n'))",43
"(('you', 'n'), ('i', 'n'))",42
"(('ism', 'n'), ('gonna', 'n'))",42
"(('was', 'v'), ('a', 'n'))",42
"(('where', 'n'), ('you', 'n'))",42
"(('this', 'n'), ('time', 'n'))",41
"(('you', 'n'), ('now', 'r'))",41
"(('it', 'n'), ('up', 'r'))",41
"(('dont', 'v'), ('need', 'v'))",41
"(('what', 'n'), ('i', 'n'))",40
"(('me', 'n'), ('a', 'n'))",40
"(('make', 'v'), ('the', 'n'))",40
"(('it', 'n'), ('to', 'n'))",40
"(('if', 'n'), ('i', 'v'))",40
"(('we', 'n'), ('can', 'n'))",40
"(('hold', 'n'), ('on', 'n'))",40
"(('to', 'n'), ('love', 'v'))",39
"(('the', 'n'), ('end', 'n'))",39
"(('you', 'n'), ('will', 'n'))",39
"(('i', 'v'), ('need', 'v'))",39
"(('never', 'r'), ('be', 'v'))",39
"(('new', 'a'), ('york', 'n'))",39
"(('the', 'n'), ('ground', 'n'))",39
"(('come', 'n'), ('and', 'n'))",39
"(('for', 'n'), ('my', 'n'))",39
"(('so', 'r'), ('i', 'a'))",38
"(('and', 'n'), ('we', 'n'))",38
"(('my', 'n'), ('eyes', 'n'))",38
"(('its', 'n'), ('not', 'r'))",38
"(('you', 'n'), ('need', 'v'))",38
"(('you', 'n'), ('could', 'n'))",38
"(('out', 'r'), ('the', 'n'))",38
"(('aint', 'n'), ('no', 'n'))",37
"(('kind', 'n'), ('of', 'n'))",37
"(('to', 'n'), ('take', 'v'))",37
"(('why', 'n'), ('you', 'n'))",37
"(('me', 'n'), ('ism', 'n'))",37
"(('before', 'n'), ('you', 'n'))",37
"(('you', 'n'), ('in', 'n'))",37
"(('hit', 'v'), ('the', 'n'))",37
"(('can', 'n'), ('see', 'v'))",37
"(('me', 'n'), ('when', 'n'))",37
"(('of', 'n'), ('time', 'n'))",37
"(('why', 'n'), ('do', 'v'))",36
"(('tried', 'v'), ('to', 'n'))",36
"(('all', 'n'), ('you', 'n'))",36
"(('for', 'n'), ('your', 'n'))",36
"(('ill', 'r'), ('be', 'v'))",36
"(('theres', 'n'), ('a', 'n'))",36
"(('make', 'v'), ('you', 'n'))",36
"(('the', 'n'), ('sky', 'n'))",36
"(('ism', 'n'), ('the', 'n'))",36
"(('be', 'v'), ('your', 'n'))",35
"(('what', 'n'), ('the', 'n'))",35
"(('know', 'v'), ('the', 'n'))",35
"(('a', 'n'), ('place', 'n'))",35
"(('hard', 'a'), ('to', 'n'))",35
"(('i', 'v'), ('do', 'v'))",35
"(('had', 'v'), ('to', 'n'))",35
"(('get', 'v'), ('the', 'n'))",35
"(('like', 'n'), ('the', 'n'))",35
"(('when', 'n'), ('the', 'n'))",35
"(('you', 'n'), ('feel', 'v'))",35
"(('with', 'n'), ('my', 'n'))",35
"(('to', 'n'), ('hell', 'v'))",35
"(('start', 'n'), ('again', 'r'))",35
"(('would', 'n'), ('you', 'n'))",35
"(('girl', 'n'), ('i', 'n'))",34
"(('i', 'n'), ('never', 'r'))",34
"(('me', 'n'), '<end>')",34
"(('is', 'v'), ('for', 'n'))",34
"(('and', 'n'), ('a', 'n'))",34
"(('i', 'n'), ('said', 'v'))",34
"(('give', 'v'), ('me', 'n'))",34
"(('up', 'r'), ('the', 'n'))",34
"(('to', 'n'), ('give', 'v'))",34
"(('to', 'n'), ('find', 'v'))",34
"(('could', 'n'), ('be', 'v'))",34
"(('things', 'n'), ('you', 'n'))",34
"(('ism', 'n'), ('in', 'n'))",33
"(('and', 'n'), ('now', 'r'))",33
"(('dont', 'n'), ('you', 'n'))",33
"(('your', 'n'), ('face', 'n'))",33
"(('you', 'n'), ('got', 'v'))",33
"(('oo', 'n'), ('oo', 'n'))",33
"(('make', 'v'), ('me', 'n'))",33
"(('to', 'n'), ('come', 'v'))",33
"(('ism', 'n'), ('so', 'r'))",33
"(('will', 'n'), ('never', 'r'))",33
"(('it', 'n'), ('down', 'r'))",33
"(('and', 'n'), ('my', 'n'))",33
"(('about', 'n'), ('the', 'n'))",33
"(('i', 'n'), ('see', 'v'))",33
"(('your', 'n'), ('love', 'n'))",33
"(('the', 'n'), ('head', 'n'))",33
"(('i', 'n'), ('wanna', 'v'))",33
"(('go', 'v'), ('let', 'v'))",33
