"(('da', 'n'), ('da', 'n'), ('da', 'n'))",127
"(('la', 'n'), ('la', 'n'), ('la', 'n'))",114
"(('round', 'n'), ('and', 'n'), ('round', 'n'))",57
"(('yeah', 'n'), ('yeah', 'n'), ('yeah', 'n'))",53
"(('ah', 'n'), ('ah', 'n'), ('ah', 'n'))",48
"(('you', 'n'), '<end>', '<end>')",43
"(('oh', 'n'), ('oh', 'n'), ('oh', 'n'))",40
"(('i', 'n'), ('love', 'v'), ('you', 'n'))",40
"(('boom', 'n'), ('da', 'n'), ('da', 'n'))",38
"(('let', 'v'), ('me', 'n'), ('be', 'v'))",37
"(('love', 'n'), ('in', 'n'), ('the', 'n'))",37
"(('you', 'n'), ('and', 'n'), ('me', 'n'))",36
"(('i', 'a'), ('want', 'v'), ('to', 'n'))",36
"(('bom', 'n'), ('bom', 'n'), ('bom', 'n'))",36
"(('and', 'n'), ('round', 'n'), ('and', 'n'))",36
"(('oh', 'a'), ('oh', 'n'), ('oh', 'n'))",35
"(('in', 'n'), ('the', 'n'), ('first', 'a'))",35
"(('i', 'a'), ('dont', 'n'), ('know', 'v'))",34
"(('da', 'n'), ('da', 'n'), ('boom', 'n'))",33
"(('cry', 'n'), ('if', 'n'), ('i', 'a'))",32
"(('if', 'n'), ('i', 'a'), ('want', 'v'))",32
"(('da', 'n'), ('boom', 'n'), ('da', 'n'))",32
"(('let', 'n'), ('you', 'n'), ('go', 'v'))",32
"(('what', 'n'), ('you', 'n'), ('waiting', 'v'))",32
"(('get', 'v'), ('it', 'n'), ('started', 'v'))",31
"(('a', 'n'), ('little', 'a'), ('bit', 'n'))",30
"(('bom', 'n'), ('ba', 'n'), ('bom', 'n'))",30
"(('dancing', 'v'), ('dancing', 'v'), ('dancing', 'v'))",30
"(('make', 'v'), ('a', 'n'), ('move', 'n'))",30
"(('me', 'n'), '<end>', '<end>')",29
"(('you', 'n'), ('are', 'v'), ('the', 'n'))",29
"(('me', 'n'), ('be', 'v'), ('your', 'n'))",29
"(('just', 'r'), ('a', 'n'), ('little', 'a'))",28
"(('oh', 'a'), ('oh', 'a'), ('oh', 'n'))",27
"(('na', 'r'), ('na', 'n'), ('na', 'n'))",27
"(('ya', 'n'), ('ya', 'n'), ('ya', 'n'))",26
"(('you', 'n'), ('know', 'v'), ('that', 'n'))",26
"(('me', 'n'), ('come', 'v'), ('on', 'n'))",26
"(('i', 'n'), ('know', 'v'), ('you', 'n'))",26
"(('i', 'n'), ('got', 'v'), ('you', 'n'))",26
"(('want', 'v'), ('to', 'n'), ('be', 'v'))",25
"(('to', 'n'), ('get', 'v'), ('our', 'n'))",25
"(('lets', 'n'), ('get', 'v'), ('it', 'n'))",25
"(('i', 'n'), ('am', 'v'), ('waiting', 'v'))",25
"(('there', 'n'), ('it', 'n'), ('go', 'v'))",25
"(('it', 'n'), ('started', 'v'), ('in', 'n'))",24
"(('oh', 'n'), ('oh', 'a'), ('oh', 'a'))",24
"(('i', 'a'), ('let', 'n'), ('you', 'n'))",24
"(('and', 'n'), ('we', 'n'), ('bout', 'v'))",24
"(('we', 'n'), ('bout', 'v'), ('to', 'n'))",24
"(('bout', 'v'), ('to', 'n'), ('get', 'v'))",24
"(('get', 'v'), ('our', 'n'), ('head', 'n'))",24
"(('our', 'n'), ('head', 'n'), ('sprung', 'n'))",24
"(('you', 'n'), ('waiting', 'v'), ('what', 'n'))",24
"(('waiting', 'v'), ('what', 'n'), ('you', 'n'))",24
"(('this', 'n'), ('is', 'v'), ('my', 'n'))",23
"(('to', 'n'), '<end>', '<end>')",23
"(('i', 'n'), ('know', 'v'), ('that', 'n'))",23
"(('cause', 'n'), ('i', 'n'), ('got', 'v'))",23
"(('it', 'n'), ('must', 'n'), ('be', 'v'))",23
"(('a', 'n'), ('move', 'n'), ('on', 'n'))",23
"(('move', 'n'), ('on', 'n'), ('me', 'n'))",23
"(('we', 'n'), ('can', 'n'), ('do', 'v'))",22
"(('forever', 'r'), ('ever', 'r'), ('ever', 'r'))",22
"(('ever', 'r'), ('ever', 'r'), ('ever', 'r'))",22
"(('and', 'n'), ('i', 'n'), ('know', 'v'))",22
"(('the', 'n'), ('way', 'n'), ('you', 'n'))",22
