"('get', 'v')",1089
"('know', 'v')",783
"('go', 'v')",629
"('come', 'v')",605
"('like', 'n')",579
"('oh', 'n')",543
"('love', 'n')",501
"(""i'm"", 'n')",484
"('say', 'v')",465
"('one', 'n')",415
"('time', 'n')",407
"('make', 'v')",404
"('love', 'v')",395
"('yeah', 'n')",385
"('let', 'v')",384
"('see', 'v')",379
"(""don't"", 'n')",346
"('want', 'v')",339
"('never', 'r')",323
"('take', 'v')",315
"('baby', 'n')",311
"(""it's"", 'n')",298
"('tell', 'v')",289
"('cause', 'n')",282
"('way', 'n')",274
"(""don't"", 'v')",267
"('feel', 'v')",247
"(""you're"", 'n')",238
"('gonna', 'n')",224
"('day', 'n')",224
"('well', 'r')",222
"('girl', 'n')",219
"('da', 'n')",218
"(""i'm"", 'v')",217
"('good', 'a')",217
"('little', 'a')",213
"('away', 'r')",210
"('night', 'n')",209
"('need', 'v')",193
"('ever', 'r')",191
"('keep', 'v')",188
"('life', 'n')",188
"(""can't"", 'v')",188
"('heart', 'n')",186
"(""it's"", 'v')",186
"('thing', 'n')",184
"('think', 'v')",181
"('back', 'r')",180
"('u', 'n')",179
"('find', 'v')",177
"('give', 'v')",173
"('man', 'n')",172
"('la', 'n')",167
"('round', 'n')",166
"('leave', 'v')",159
"('every', 'n')",156
"('hold', 'v')",155
"('wait', 'v')",151
"('eye', 'n')",150
"('run', 'v')",144
"('world', 'n')",143
"('look', 'v')",143
"('still', 'r')",142
"('could', 'n')",140
"('around', 'n')",137
"('wanna', 'v')",126
"(""we're"", 'n')",126
"('oh', 'a')",121
"('na', 'n')",121
"(""i'm"", 'a')",118
"('mind', 'n')",118
"('try', 'v')",116
"('ya', 'n')",114
"('dream', 'n')",114
"('turn', 'v')",113
"('dance', 'n')",113
"('hear', 'v')",110
"(""ain't"", 'v')",109
"('start', 'v')",108
"('stop', 'v')",108
"('forever', 'r')",108
"('play', 'v')",107
"(""i'll"", 'n')",107
"(""won't"", 'v')",107
"('put', 'v')",104
"('song', 'n')",104
"('new', 'a')",104
"(""let's"", 'n')",101
"('two', 'n')",99
"('would', 'n')",98
"('boy', 'n')",98
"('head', 'n')",98
"('lose', 'v')",98
"('believe', 'v')",97
"('hand', 'n')",96
"('call', 'v')",96
"('bom', 'n')",95
"('inside', 'n')",94
"('place', 'n')",94
"('light', 'n')",93
"('true', 'a')",92
"(""i've"", 'n')",92
"('alone', 'r')",90
"('old', 'a')",89
"('hey', 'n')",89
"('baby', 'v')",88
"('break', 'v')",88
"('fall', 'v')",87
"(""that's"", 'n')",87
"('someone', 'n')",86
"('rain', 'n')",85
"('home', 'n')",84
"('hot', 'a')",84
"('always', 'r')",84
"('tonight', 'n')",83
"('gonna', 'v')",83
"('something', 'n')",82
"('long', 'r')",82
"('everything', 'n')",82
"('hard', 'a')",81
"('ah', 'n')",81
"('right', 'r')",80
"('happy', 'a')",80
"(""you're"", 'v')",80
"(""you're"", 'r')",79
"('right', 'a')",78
"('beautiful', 'a')",78
"('sun', 'n')",77
"('everybody', 'n')",77
"('first', 'a')",77
"('walk', 'v')",77
"('stay', 'v')",77
"('music', 'n')",77
"('must', 'n')",76
"('sweet', 'a')",76
"('use', 'v')",76
"('together', 'r')",76
"(""can't"", 'n')",75
"(""she's"", 'n')",73
"('real', 'a')",73
"('come', 'n')",73
"('yes', 'n')",73
"('free', 'a')",71
"('friend', 'n')",71
"('high', 'a')",70
"('around', 'r')",70
"('really', 'r')",70
"('stand', 'v')",69
"('fire', 'n')",68
"('live', 'v')",68
"(""it's"", 'a')",68
"('lord', 'n')",68
"('honey', 'n')",67
"('move', 'v')",67
"('big', 'a')",67
"('long', 'a')",67
"('bring', 'v')",67
"('nobody', 'n')",66
"('party', 'n')",66
"('door', 'n')",66
"('cry', 'n')",65
"('black', 'a')",65
"('sing', 'v')",64
"(""don't"", 'a')",64
"('talk', 'v')",64
"('street', 'n')",63
"('ooh', 'n')",63
"('please', 'v')",63
"(""i'll"", 'a')",62
"('sky', 'n')",62
"('woman', 'n')",62
"('mean', 'v')",62
"('gotta', 'v')",62
"('another', 'n')",61
"('lady', 'n')",61
"('right', 'n')",61
"('ready', 'a')",60
"('cry', 'v')",60
"('play', 'n')",60
"('end', 'n')",59
"('today', 'n')",59
"('even', 'r')",59
"('change', 'v')",59
"('best', 'a')",59
"('nothing', 'n')",58
"(""won't"", 'n')",57
"('grow', 'v')",56
"('people', 'n')",55
"('show', 'v')",55
"('wall', 'n')",55
"('body', 'n')",53
"('name', 'n')",53
"('may', 'n')",53
"('face', 'n')",52
"('arm', 'n')",52
"('word', 'n')",52
"('far', 'r')",52
"('alright', 'n')",51
"('without', 'n')",51
"(""he's"", 'n')",51
"('future', 'n')",51
"(""there's"", 'n')",51
"('gon', 'v')",51
"('last', 'a')",50
"('somebody', 'n')",50
"('soul', 'n')",50
"('runnin', 'n')",50
"('yeah', 'v')",50
"('bad', 'a')",50
"('feeling', 'n')",50
"('wanna', 'n')",50
"(""we're"", 'v')",50
"(""ain't"", 'n')",49
"('yo', 'n')",49
"('oh', 'v')",49
"('chance', 'n')",49
"('shake', 'v')",49
"('town', 'n')",48
"('reason', 'n')",48
"(""that's"", 'v')",48
"('look', 'n')",48
"('god', 'n')",48
"('move', 'n')",48
"('strong', 'a')",47
"('seem', 'v')",47
